ticker,date,open,high,low,close,volume
WMT,2023-03-30,46.16,46.5267,46.0,46.2167,7292999.0
WMT,2023-03-31,46.52,47.14,46.4833,46.81,6955996.0
WMT,2023-04-03,46.9033,47.31,46.8267,47.2233,6588882.0
WMT,2023-04-04,47.17,47.2567,46.6667,46.7367,6037887.0
WMT,2023-04-05,46.7167,47.62,46.7067,47.55,8846897.0
WMT,2023-04-06,47.26,48.0067,47.1667,47.9267,5963871.0
WMT,2023-04-10,47.78,48.0333,47.5833,47.83,4839699.0
WMT,2023-04-11,47.9933,47.9933,47.5333,47.6833,6123476.0
WMT,2023-04-12,47.59,47.9833,47.3833,47.44,3736566.0
WMT,2023-04-13,47.5433,47.66,47.06,47.49,4424230.0
WMT,2023-04-14,47.3367,47.6233,47.0433,47.1533,3488507.0
WMT,2023-04-17,47.2067,47.55,47.16,47.5,5388938.0
WMT,2023-04-18,47.5867,47.7733,47.4733,47.61,4494317.0
WMT,2023-04-19,47.94,48.13,47.5833,47.6633,4144515.0
WMT,2023-04-20,47.73,48.1233,47.5267,47.9833,4547325.0
WMT,2023-04-21,48.3133,48.4267,48.0533,48.2367,8445244.0
WMT,2023-04-24,48.23,48.6433,48.23,48.58,4526502.0
WMT,2023-04-25,48.7567,48.91,48.1033,48.1833,5748866.0
WMT,2023-04-26,47.9867,48.13,47.7333,47.9633,4303410.0
WMT,2023-04-27,47.92,48.3067,47.92,48.12,4286990.0
WMT,2023-04-28,48.09,48.3833,47.72,47.9833,4696193.0
WMT,2023-05-01,48.0067,48.5067,47.97,48.19,3803383.0
WMT,2023-05-02,48.15,48.1567,47.48,48.0533,3776718.0
WMT,2023-05-03,48.18,48.36,47.75,47.8667,4111451.0
WMT,2023-05-04,48.0333,48.18,47.68,48.0067,4670446.0
WMT,2023-05-05,47.95,48.52,47.7933,48.44,4851970.0
WMT,2023-05-08,48.2733,48.8333,48.2033,48.7567,4975566.0
WMT,2023-05-09,48.7567,48.91,48.63,48.8433,5069914.0
WMT,2023-05-10,49.08,49.3,48.26,48.7,5275868.0
WMT,2023-05-11,48.7,48.94,48.5167,48.89,3975620.0
WMT,2023-05-12,49.05,49.2067,48.7533,48.8733,5373086.0
WMT,2023-05-15,49.0167,49.1333,48.31,48.4767,5371343.0
WMT,2023-05-16,48.1333,48.36,47.7067,47.7767,5180003.0
WMT,2023-05-17,48.23,48.2333,47.42,47.6933,8995312.0
WMT,2023-05-18,48.45,49.28,47.8333,48.34,15589523.0
WMT,2023-05-19,48.3167,48.3367,47.5533,47.82,9198037.0
WMT,2023-05-22,47.75,47.8767,47.28,47.38,5372598.0
WMT,2023-05-23,47.1867,47.47,46.8767,47.2867,5434078.0
WMT,2023-05-24,47.3533,47.3633,46.6167,47.06,6838383.0
WMT,2023-05-25,46.81,46.9967,46.2133,46.57,7099914.0
WMT,2023-05-26,46.4167,46.79,46.34,46.6567,5240285.0
WMT,2023-05-30,46.6167,46.9467,46.3833,46.5367,5247532.0
WMT,2023-05-31,46.3233,46.9533,46.1867,46.8067,10043600.0
WMT,2023-06-01,46.5867,47.15,46.4967,46.9867,6746393.0
WMT,2023-06-02,46.9233,47.5233,46.8833,47.4567,6392748.0
WMT,2023-06-05,47.64,48.2667,47.64,47.7833,5184391.0
WMT,2023-06-06,47.75,47.9133,47.3533,47.7767,5005226.0
WMT,2023-06-07,47.6,47.97,47.53,47.85,8085546.0
WMT,2023-06-08,47.98,48.66,47.78,48.5733,6291772.0
WMT,2023-06-09,48.57,49.09,48.3833,48.88,5201867.0
WMT,2023-06-12,48.9933,49.2833,48.9067,49.2167,4905222.0
WMT,2023-06-13,49.3567,49.6867,49.2067,49.6167,5246295.0
WMT,2023-06-14,49.82,50.2933,49.72,50.14,7034372.0
WMT,2023-06-15,50.1833,50.5933,50.1767,50.4267,6053451.0
WMT,2023-06-16,50.5433,50.5667,49.61,49.6933,11558584.0
WMT,2023-06-20,49.4167,49.6667,49.1433,49.2367,6669256.0
WMT,2023-06-21,49.2533,49.63,48.97,49.3367,6417142.0
WMT,2023-06-22,49.51,49.8767,49.3433,49.7667,4435901.0
WMT,2023-06-23,49.81,49.9467,49.5233,49.67,6324999.0
WMT,2023-06-26,49.7333,49.7767,49.29,49.5333,4702139.0
WMT,2023-06-27,49.2333,49.8,49.2033,49.3467,4031191.0
WMT,2023-06-28,49.4267,49.7433,49.3967,49.6267,6296631.0
WMT,2023-06-29,49.3533,49.4333,48.8967,49.2767,7176759.0
WMT,2023-06-30,49.5067,50.36,49.4433,50.2433,6357686.0
WMT,2023-07-03,50.12,50.6633,49.96,50.5833,2882483.0
WMT,2023-07-05,50.57,50.89,50.2967,50.5533,5861932.0
WMT,2023-07-06,50.4933,50.5767,50.14,50.22,4809228.0
WMT,2023-07-07,49.7867,49.9467,49.0,49.0133,6591570.0
WMT,2023-07-10,49.37,49.6833,49.29,49.4767,4322574.0
WMT,2023-07-11,49.44,49.6867,49.1367,49.4,3821061.0
WMT,2023-07-12,49.62,49.8133,49.4567,49.53,5503321.0
WMT,2023-07-13,49.66,49.7167,49.08,49.2267,3953216.0
WMT,2023-07-14,49.2233,49.4067,49.0433,49.4033,3475822.0
WMT,2023-07-17,49.3167,49.51,49.1233,49.4667,3378614.0
WMT,2023-07-18,49.4067,49.7367,49.1367,49.3733,4480067.0
WMT,2023-07-19,49.45,49.5833,49.1,49.39,4124270.0
WMT,2023-07-20,49.4933,50.3667,49.4833,50.3433,4995936.0
WMT,2023-07-21,50.4833,50.7767,50.33,50.64,5653464.0
WMT,2023-07-24,50.6667,51.01,50.37,50.95,4176623.0
WMT,2023-07-25,51.3367,51.3567,50.61,50.9067,5184641.0
WMT,2023-07-26,50.93,51.4133,50.83,51.0967,5031360.0
WMT,2023-07-27,51.21,51.3967,50.8933,50.9033,4466769.0
WMT,2023-07-28,50.9467,51.4967,50.9467,51.1533,3673955.0
WMT,2023-07-31,51.17,51.3967,50.82,51.1367,4344678.0
WMT,2023-08-01,51.1667,51.3333,50.8367,50.8867,3927845.0
WMT,2023-08-02,50.6933,51.3267,50.6933,50.9233,4220660.0
WMT,2023-08-03,50.8567,51.0167,50.69,50.9367,4401345.0
WMT,2023-08-04,51.1033,51.2667,50.5033,50.63,4754366.0
WMT,2023-08-07,51.0167,51.5867,50.8867,51.3467,4756538.0
WMT,2023-08-08,51.5133,51.7233,51.02,51.4,3672705.0
WMT,2023-08-09,51.4867,51.8833,51.42,51.4867,4403205.0
WMT,2023-08-10,51.6367,51.9567,51.3833,51.46,5056496.0
WMT,2023-08-11,51.5567,51.9833,51.4067,51.7733,4731734.0
WMT,2023-08-14,52.04,52.3,51.1,51.3733,6937890.0
WMT,2023-08-15,51.22,51.6367,51.0133,51.1,4853149.0
WMT,2023-08-16,51.3333,51.6967,50.83,51.1267,8993647.0
WMT,2023-08-17,51.6733,51.7533,49.7133,49.9367,17871434.0
WMT,2023-08-18,49.81,51.2633,49.81,50.6833,9318260.0
WMT,2023-08-21,50.5833,50.9867,50.3867,50.5433,5226422.0
WMT,2023-08-22,50.3633,50.4767,50.12,50.3767,5557503.0
WMT,2023-08-23,50.2433,50.84,50.21,50.74,4736784.0
WMT,2023-08-24,50.75,51.1167,50.3133,50.3367,4677698.0
WMT,2023-08-25,50.4333,50.72,50.22,50.6467,4089135.0
WMT,2023-08-28,50.66,50.9833,50.66,50.9467,3957041.0
WMT,2023-08-29,51.04,51.45,50.9933,51.39,4234068.0
WMT,2023-08-30,51.5067,51.8033,51.3467,51.7733,3655920.0
WMT,2023-08-31,51.7467,52.37,51.6933,52.2433,6527632.0
WMT,2023-09-01,52.33,52.36,51.4233,51.8967,4184456.0
WMT,2023-09-05,51.99,52.3067,51.4333,51.4633,5069786.0
WMT,2023-09-06,51.5067,52.0967,51.3433,51.8633,4864854.0
WMT,2023-09-07,52.04,52.5333,51.87,52.53,6373629.0
WMT,2023-09-08,52.5333,52.66,52.3967,52.63,4222988.0
WMT,2023-09-11,52.7067,52.8667,52.5933,52.82,3970706.0
WMT,2023-09-12,52.8733,53.0167,52.72,52.88,3919119.0
WMT,2023-09-13,53.0167,53.3233,52.83,52.8933,4788090.0
WMT,2023-09-14,53.04,53.2867,52.8433,53.1233,4974569.0
WMT,2023-09-15,53.11,53.26,52.63,52.92,21308360.0
WMT,2023-09-18,52.9333,53.1067,52.4567,52.5133,4332564.0
WMT,2023-09-19,52.5,52.6333,52.16,52.5,4673495.0
WMT,2023-09-20,52.5733,52.9433,52.36,52.6767,3374883.0
WMT,2023-09-21,52.7933,52.8733,51.97,52.0133,6262496.0
WMT,2023-09-22,52.1167,52.45,52.0133,52.1567,4405639.0
WMT,2023-09-25,52.1633,52.41,51.9967,52.3967,3486474.0
WMT,2023-09-26,52.3533,52.5533,52.1567,52.2067,4811938.0
WMT,2023-09-27,52.04,52.1167,51.47,51.9467,5237034.0
WMT,2023-09-28,52.04,52.3167,51.9033,52.22,3872372.0
WMT,2023-09-29,52.3833,52.4167,51.1033,51.35,6280813.0
WMT,2023-10-02,51.2033,51.4633,50.81,51.4067,4330947.0
WMT,2023-10-03,51.27,51.6233,50.9333,51.07,3751058.0
WMT,2023-10-04,51.2567,51.7233,51.0433,51.7067,5251946.0
WMT,2023-10-05,51.5233,51.6933,51.04,51.0667,4756535.0
WMT,2023-10-06,50.9233,51.0367,48.59,50.1767,14205389.0
WMT,2023-10-09,49.7333,49.9933,49.1267,49.9867,7007514.0
WMT,2023-10-10,50.1167,50.7333,49.9267,50.5733,5338148.0
WMT,2023-10-11,50.7933,51.2033,50.3867,50.7833,4008925.0
WMT,2023-10-12,50.8833,51.1433,50.63,51.0233,4504892.0
WMT,2023-10-13,51.1267,51.5267,51.0067,51.3167,4603628.0
WMT,2023-10-16,51.5533,52.0667,51.48,51.7767,4782670.0
WMT,2023-10-17,51.62,51.9433,51.5033,51.8467,3631124.0
WMT,2023-10-18,52.0,52.16,51.6133,51.8867,3519908.0
WMT,2023-10-19,51.85,51.98,51.4467,51.63,3915299.0
WMT,2023-10-20,51.65,51.7417,50.9433,50.96,5018755.0
WMT,2023-10-23,50.95,51.8233,50.7133,51.71,5698719.0
WMT,2023-10-24,51.84,52.5333,51.8367,52.4567,5845022.0
WMT,2023-10-25,52.4267,52.8167,52.1967,52.2933,5540565.0
WMT,2023-10-26,52.2767,52.6567,51.91,51.9633,5406528.0
WMT,2023-10-27,51.8667,52.03,51.5567,51.7633,4609879.0
WMT,2023-10-30,51.86,52.46,51.635,52.38,4217570.0
WMT,2023-10-31,52.3733,52.58,52.0233,52.51,4722777.0
WMT,2023-11-01,52.7767,53.1667,52.3667,52.9967,4965796.0
WMT,2023-11-02,52.8333,53.4367,52.5817,53.2133,5164049.0
WMT,2023-11-03,53.3333,53.4717,52.8733,52.9267,5711570.0
WMT,2023-11-06,52.8733,53.25,52.73,53.0,4842787.0
WMT,2023-11-07,53.2967,53.5767,53.15,53.2567,5007831.0
WMT,2023-11-08,53.32,53.4667,52.5667,52.8067,5197257.0
WMT,2023-11-09,52.83,52.88,52.455,52.68,5026391.0
WMT,2023-11-10,52.89,53.52,52.6733,53.4367,4761659.0
WMT,2023-11-13,53.5,53.9965,53.3883,53.9333,5136281.0
WMT,2023-11-14,54.0967,54.422,53.79,53.9233,6597506.0
WMT,2023-11-15,54.1667,54.6867,53.8767,54.6333,11923000.0
WMT,2023-11-16,50.9567,51.19,49.8733,50.0533,32552864.0
WMT,2023-11-17,50.0233,50.5533,49.71,49.8233,14177611.0
WMT,2023-11-20,49.8867,50.0433,49.71,49.8067,8901281.0
WMT,2023-11-21,49.86,50.3233,49.4167,49.9933,9793686.0
WMT,2023-11-22,49.9467,50.0567,49.5,49.5967,8811146.0
WMT,2023-11-24,49.7567,50.0833,49.6067,50.06,4621705.0
WMT,2023-11-27,50.0233,50.4933,50.0233,50.2967,7797529.0
WMT,2023-11-28,50.26,51.0146,50.26,50.92,7844890.0
WMT,2023-11-29,50.9633,50.9633,49.91,50.0667,9965426.0
WMT,2023-11-30,50.0467,50.1567,49.5433,49.9367,9975262.0
WMT,2023-12-01,49.8333,49.91,48.9167,49.4867,13090929.0
WMT,2023-12-04,49.1467,49.6833,49.1433,49.4733,8294376.0
WMT,2023-12-05,49.5233,49.99,49.2867,49.95,7294516.0
WMT,2023-12-06,49.89,49.9833,49.2567,49.3867,8815699.0
WMT,2023-12-07,49.68,49.7433,48.9717,49.05,8454173.0
WMT,2023-12-08,48.8967,48.9667,48.31,48.5167,11356025.0
WMT,2023-12-11,48.61,48.7133,48.0767,48.6433,10627754.0
WMT,2023-12-12,48.6367,48.7967,48.3067,48.6833,7127052.0
WMT,2023-12-13,48.7467,49.58,48.4433,49.58,11782820.0
WMT,2023-12-14,49.4033,49.5433,48.8733,48.9533,10297064.0
WMT,2023-12-15,48.8233,49.3833,48.7433,49.1433,23334455.0
WMT,2023-12-18,49.3467,49.92,49.2733,49.8867,8771933.0
WMT,2023-12-19,49.8433,50.1267,49.5933,50.0733,8138879.0
WMT,2023-12-20,50.0367,50.2767,49.4367,49.4667,7322332.0
WMT,2023-12-21,49.5633,49.9167,49.5317,49.83,6695897.0
WMT,2023-12-22,50.0467,50.6133,49.9484,50.4467,6467983.0
WMT,2023-12-26,50.4467,50.56,50.2667,50.3667,3893320.0
WMT,2023-12-27,50.3333,50.8783,50.2833,50.8567,6631754.0
WMT,2023-12-28,50.82,51.0067,50.73,50.7533,5591995.0
WMT,2023-12-29,50.74,50.9233,50.6167,50.78,7315490.0
WMT,2024-01-02,50.6467,51.4083,50.6267,51.3267,7846408.0
WMT,2024-01-03,51.4867,51.6633,51.2067,51.33,6251716.0
WMT,2024-01-04,51.3,51.41,50.7267,50.8167,6427415.0
WMT,2024-01-05,50.87,50.93,50.0967,50.4667,7236472.0
WMT,2024-01-08,50.4633,50.995,50.455,50.98,6893620.0
WMT,2024-01-09,50.8733,51.3433,50.8067,51.3333,7773734.0
WMT,2024-01-10,51.4167,52.0634,51.4167,51.9933,6707291.0
WMT,2024-01-11,52.0133,52.1933,51.62,51.9333,4785046.0
WMT,2024-01-12,52.02,52.0783,51.69,52.0033,4542858.0
WMT,2024-01-16,52.0433,52.3633,51.9733,52.1733,5677441.0
WMT,2024-01-17,52.0233,52.225,51.7733,51.92,4942337.0
WMT,2024-01-18,51.95,52.6933,51.79,52.6433,6063369.0
WMT,2024-01-19,52.7067,52.7533,52.0433,52.3567,6391627.0
WMT,2024-01-22,52.4933,52.5467,52.0633,52.36,4645467.0
WMT,2024-01-23,52.27,52.5133,52.1533,52.4967,4022008.0
WMT,2024-01-24,52.53,52.585,51.67,51.73,7643864.0
WMT,2024-01-25,52.03,52.52,51.7033,52.51,5456534.0
WMT,2024-01-26,52.58,53.0233,52.45,52.9867,5248219.0
WMT,2024-01-29,53.0133,53.365,52.7367,53.2433,6079979.0
WMT,2024-01-30,53.13,53.4983,52.77,53.4267,5089797.0
WMT,2024-01-31,54.1633,54.1633,53.2667,53.3133,8711557.0
WMT,2024-02-01,53.4633,54.348,53.29,54.3333,6930851.0
WMT,2024-02-02,54.28,55.0883,54.2033,54.7533,7223560.0
WMT,2024-02-05,54.9,54.9,54.2533,54.45,6381435.0
WMT,2024-02-06,54.4933,54.88,54.3433,54.8333,4729805.0
WMT,2024-02-07,54.9867,55.1167,54.63,54.69,5693909.0
WMT,2024-02-08,54.69,55.08,54.61,54.6867,4808998.0
WMT,2024-02-09,54.6933,54.8067,54.5367,54.6567,4776402.0
WMT,2024-02-12,54.64,55.0167,54.58,54.9967,4931486.0
WMT,2024-02-13,55.1033,55.2533,54.32,54.61,6191400.0
WMT,2024-02-14,54.48,54.5217,54.0767,54.43,6161323.0
WMT,2024-02-15,54.83,54.8467,54.22,54.66,5649484.0
WMT,2024-02-16,54.9933,55.54,54.66,55.0167,7457771.0
WMT,2024-02-20,57.7233,58.68,56.64,56.85,23929493.0
WMT,2024-02-21,56.5633,56.7567,55.83,56.13,13516601.0
WMT,2024-02-22,56.19,56.72,56.0,56.7,9837544.0
WMT,2024-02-23,56.9267,57.4467,56.6667,56.75,24788539.0
WMT,2024-02-26,57.35,58.07,56.41,57.83,32154575.0
WMT,2024-02-27,57.87,58.03,57.45,57.82,18012724.0
WMT,2024-02-28,57.78,57.99,57.54,57.85,14802994.0
WMT,2024-02-29,57.68,57.72,56.82,56.84,29245132.0
WMT,2024-03-01,57.03,57.08,56.43,56.99,19030560.0
WMT,2024-03-04,56.73,57.62,56.63,57.53,16032994.0
WMT,2024-03-05,58.1,58.57,57.805,58.27,19676781.0
WMT,2024-03-06,58.35,58.85,58.27,58.8,12698567.0
WMT,2024-03-07,59.23,59.2999,58.575,58.59,16195297.0
WMT,2024-03-08,58.23,58.51,57.96,58.35,12143624.0
WMT,2024-03-11,58.33,58.94,58.1,58.89,14153964.0
WMT,2024-03-12,59.18,59.795,58.875,59.64,16613062.0
WMT,2024-03-13,59.49,59.685,59.11,59.51,15935187.0
WMT,2024-03-14,59.7175,59.8775,59.0325,59.4575,16584647.0
WMT,2024-03-15,59.1175,59.5875,58.8975,59.1175,50946323.0
WMT,2024-03-18,59.1275,59.3375,58.8275,59.2975,16801185.0
WMT,2024-03-19,59.4075,59.5075,59.0375,59.3075,12353413.0
WMT,2024-03-20,59.2775,59.7175,59.1775,59.6875,12007183.0
WMT,2024-03-21,59.7175,60.0925,59.4875,59.8875,14265867.0
WMT,2024-03-22,59.7575,59.9635,59.2875,59.3075,14029436.0
WMT,2024-03-25,59.3075,59.4225,58.7975,59.0075,14186443.0
WMT,2024-03-26,58.8975,59.2675,58.6675,58.9475,13738076.0
WMT,2024-03-27,59.3075,59.4875,58.8175,59.1575,14362787.0
WMT,2024-03-28,59.0975,59.2075,58.5975,58.6075,17535100.0
WMT,2024-04-01,58.7475,59.1975,58.3675,58.4375,13837599.0
WMT,2024-04-02,58.3375,58.5375,57.3175,57.5975,19510121.0
WMT,2024-04-03,57.8175,57.9375,57.3775,57.8675,14615103.0
WMT,2024-04-04,57.9775,58.2475,57.7275,57.9375,14436126.0
WMT,2024-04-05,57.9875,58.4775,57.9275,58.2875,10335909.0
WMT,2024-04-08,58.0375,58.4775,57.8575,58.2175,11070120.0
WMT,2024-04-09,58.3075,58.4075,57.7375,58.2275,10015922.0
WMT,2024-04-10,58.0575,59.1975,57.8275,59.0575,15097558.0
WMT,2024-04-11,59.1875,59.3275,58.5075,58.5275,10987600.0
WMT,2024-04-12,58.4375,59.1575,58.3875,58.5775,12280569.0
WMT,2024-04-15,58.9475,59.1375,58.3475,58.3675,10557182.0
WMT,2024-04-16,58.4675,58.7275,58.2175,58.2775,14726259.0
WMT,2024-04-17,58.5875,58.8675,58.0075,58.0875,15329693.0
WMT,2024-04-18,58.2675,58.3775,57.6575,57.6975,12061538.0
WMT,2024-04-19,57.8875,58.1075,57.4075,57.9675,14165797.0
WMT,2024-04-22,57.9975,58.8375,57.4775,58.5775,14909983.0
WMT,2024-04-23,58.6875,58.7875,56.9975,57.5275,17963945.0
WMT,2024-04-24,57.4175,58.4775,57.2475,58.3075,18529138.0
WMT,2024-04-25,58.4875,58.9675,58.2675,58.6475,19262954.0
WMT,2024-04-26,58.5475,58.8275,58.4375,58.5975,11045224.0
WMT,2024-04-29,58.6175,58.8275,58.3775,58.6775,9788575.0
WMT,2024-04-30,58.6375,58.7375,57.5975,57.7875,14209155.0
WMT,2024-05-01,57.7475,57.8475,57.1575,57.2875,15470975.0
WMT,2024-05-02,57.3775,58.3275,57.0175,58.1475,17574115.0
WMT,2024-05-03,58.0575,58.4175,57.5775,58.2575,14207069.0
WMT,2024-05-06,58.4375,58.4375,57.8275,58.3075,11119237.0
WMT,2024-05-07,58.6075,59.2375,58.4875,59.0575,14520142.0
WMT,2024-05-08,59.0675,59.2825,58.6575,58.7375,11015689.0
WMT,2024-05-09,58.845,59.2249,58.595,59.085,14550070.0
WMT,2024-05-10,59.055,59.225,58.805,59.125,12356465.0
WMT,2024-05-13,59.265,59.99,58.935,59.055,19260482.0
WMT,2024-05-14,59.165,59.195,58.08,58.505,18780019.0
WMT,2024-05-15,58.475,58.585,58.115,58.475,22240558.0
WMT,2024-05-16,62.865,63.06,61.585,62.655,60545400.0
WMT,2024-05-17,62.885,63.525,62.275,63.295,29330327.0
WMT,2024-05-20,63.065,63.405,62.515,62.825,15001389.0
WMT,2024-05-21,63.175,63.835,63.095,63.795,17131626.0
WMT,2024-05-22,63.625,64.335,63.375,63.895,14879282.0
WMT,2024-05-23,63.815,64.16,63.205,63.485,16222604.0
WMT,2024-05-24,63.775,64.335,63.655,64.025,11794836.0
WMT,2024-05-28,63.865,64.115,63.385,63.685,13349387.0
WMT,2024-05-29,63.395,63.855,63.295,63.565,11538433.0
WMT,2024-05-30,63.575,63.8161,63.415,63.535,13053320.0
WMT,2024-05-31,63.315,64.545,62.805,64.405,27632153.0
WMT,2024-06-03,64.155,64.485,63.8053,64.465,11578686.0
WMT,2024-06-04,64.635,65.28,64.48,65.245,14780755.0
WMT,2024-06-05,65.215,65.795,64.925,65.735,14982566.0
WMT,2024-06-06,65.705,66.085,65.415,65.795,13255980.0
WMT,2024-06-07,66.045,66.21,64.28,64.525,20213085.0
WMT,2024-06-10,65.835,65.975,64.915,65.605,21667408.0
WMT,2024-06-11,65.595,65.605,64.995,65.375,13367480.0
WMT,2024-06-12,65.495,65.585,64.543,64.955,11704698.0
WMT,2024-06-13,64.945,65.405,64.5941,65.345,11196553.0
WMT,2024-06-14,65.185,65.755,64.945,65.665,12590082.0
WMT,2024-06-17,65.565,66.085,65.0575,66.065,12102830.0
WMT,2024-06-18,66.275,66.515,65.94,66.245,12093341.0
WMT,2024-06-20,65.995,66.775,65.945,66.655,13860707.0
WMT,2024-06-21,66.905,67.195,66.475,66.555,25891514.0
WMT,2024-06-24,66.695,67.685,66.545,67.545,12470363.0
WMT,2024-06-25,65.815,66.235,65.195,66.065,20904039.0
WMT,2024-06-26,66.045,67.2449,65.855,66.935,14177522.0
WMT,2024-06-27,66.935,67.225,66.31,66.525,12899186.0
WMT,2024-06-28,66.515,66.7431,65.965,66.355,18816716.0
WMT,2024-07-01,66.535,66.885,65.895,66.125,8666017.0
WMT,2024-07-02,66.085,66.73,65.905,66.715,9436241.0
WMT,2024-07-03,66.455,66.895,66.265,66.885,6263912.0
WMT,2024-07-05,66.805,68.795,66.745,68.685,21585534.0
WMT,2024-07-08,68.545,68.785,67.995,68.325,12077324.0
WMT,2024-07-09,68.545,68.895,68.315,68.545,9781749.0
WMT,2024-07-10,68.745,69.085,68.365,69.055,10803279.0
WMT,2024-07-11,68.825,69.095,67.905,68.445,15624446.0
WMT,2024-07-12,68.545,68.6749,67.815,67.885,12144895.0
WMT,2024-07-15,67.945,68.62,67.945,68.255,10170686.0
WMT,2024-07-16,68.465,68.885,68.225,68.635,9836711.0
WMT,2024-07-17,68.825,69.745,68.595,69.675,13533640.0
WMT,2024-07-18,69.325,69.835,69.075,69.465,10682299.0
WMT,2024-07-19,69.845,69.975,69.295,69.395,11664858.0
WMT,2024-07-22,69.505,69.905,68.8751,69.025,12666111.0
WMT,2024-07-23,69.115,69.345,68.755,69.295,9263258.0
WMT,2024-07-24,69.165,69.485,68.985,69.245,22490783.0
WMT,2024-07-25,69.245,69.415,68.595,68.665,18820903.0
WMT,2024-07-26,68.875,68.88,67.475,68.425,16789234.0
WMT,2024-07-29,68.495,68.545,67.775,68.265,10314979.0
